"","Site1","Site2","Treatment","Block","PointID","Observer","Date","Year1","Year2","TimeofSurvey","Noise","Sky","Wind","Species","Time1","Time2","Time3","Time4","Time5","Distance","Sex","Detection"
"193","LC","LC2","10060","ROW2","A","JJ","5/9/2016",2016,0,830,NA,4,0,"BCCH",1,1,0,1,1,"25-50","U","C/V"
"194","LC","LC2","10060","ROW2","A","JJ","5/9/2016",2016,0,830,NA,4,0,"GRCA",1,1,0,1,0,"25-50","U","C"
"195","LC","LC2","10060","ROW2","A","JJ","5/9/2016",2016,0,830,NA,4,0,"BCCH",0,1,0,1,1,"25-50","U","C/V"
"196","LC","LC2","10060","ROW2","A","JJ","5/9/2016",2016,0,830,NA,4,0,"BCCH",0,1,0,1,1,"25-50","U","C/V"
"197","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"BTNW",1,1,1,1,1,"0-25","M","S"
"198","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"BTNW",1,1,1,1,1,"25-50","M","S"
"199","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"BTBW",1,1,1,1,1,"0-25","M","S"
"200","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"COYE",1,1,0,1,0,"25-50","M","S"
"201","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"OVEN",1,0,0,0,0,"0-25","U","V"
"202","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"YTVI",0,1,0,1,0,"0-25","M","S"
"203","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"YTVI",0,1,0,1,1,"25-50","M","S"
"204","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"YTVI",0,1,0,1,1,"0-25","M","S"
"205","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"OVEN",0,0,1,0,1,"0-25","M","S"
"206","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"CORA",0,0,1,0,0,"25-50","U","F"
"207","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"AMGO",0,0,0,1,0,"0-25","U","F"
"208","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"OVEN",0,0,1,1,0,"25-50","M","S"
"209","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"BTBW",0,0,0,1,1,"25-50","M","S"
"210","LC","LC2","10060","ROW2","B","JJ","5/9/2016",2016,0,813,NA,2,0,"AMCR",0,0,0,1,1,"50-75","U","C"
"211","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"212","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"BTNW",1,1,1,1,1,"25-50","M","S"
"213","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"OVEN",1,1,1,1,0,"25-50","M","S"
"214","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"AMCR",1,1,0,1,0,"50-75","M","C"
"215","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"OVEN",1,1,1,0,1,"25-50","M","S"
"216","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"BTNW",1,0,1,0,1,"25-50","M","S"
"217","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"218","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"YBSA",1,0,0,1,0,"50-75","M","C"
"219","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"OVEN",0,1,1,1,1,"25-50","M","S"
"220","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"YTVI",0,1,1,0,0,"25-50","M","S"
"221","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"DEJU",0,1,1,0,0,"0-25","M","V"
"222","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"BTNW",0,0,1,0,1,"0-25","M","V"
"223","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"BTBW",0,0,1,1,1,"50-75","M","S"
"224","LC","LC6","CW","REGEN4",NA,"KH","5/9/2016",2016,0,748,NA,2,0,"HAWO",0,0,1,1,1,"0-25","M","S"
"225","LC","LC6","CL","REGEN4",NA,"ES","5/9/2016",2016,0,756,NA,2,1,"BTNW",1,1,0,0,0,"75-100","M","S"
"226","LC","LC6","CL","REGEN4",NA,"ES","5/9/2016",2016,0,756,NA,2,1,"BHVI",0,0,1,1,1,"0-25","M","V"
"227","LC","LC6","CL","REGEN4",NA,"ES","5/9/2016",2016,0,756,NA,2,1,"BTBW",0,0,0,1,1,"0-25","M","S"
"228","LC","LC6","CL","REGEN4",NA,"ES","5/9/2016",2016,0,756,NA,2,1,"BTBW",0,0,0,1,1,"50-75","M","S"
"229","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"230","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"COYE",1,1,1,1,1,"0-25","M","S"
"231","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"AMCR",1,0,0,1,1,"25-50","M","C"
"232","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"233","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"BTNW",1,1,0,1,1,"25-50","M","S"
"234","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"235","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"OVEN",1,1,1,1,1,"25-50","M","S"
"236","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"BTNW",1,1,1,1,0,"0-25","M","S"
"237","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"CORA",1,1,1,0,1,"25-50","M","C"
"238","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"OVEN",1,1,1,1,1,"50-75","M","S"
"239","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"COYE",0,0,1,1,0,"50-75","M","S"
"240","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"BCCH",0,0,0,1,1,"25-50","M","S"
"241","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"YTVI",0,0,0,1,1,"0-25","M","S"
"242","LC","LC4","CL","REGEN2",NA,"KH","5/10/2016",2016,0,725,NA,2,0,"REVI",0,0,0,1,1,"25-50","M","S"
"243","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"244","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"WOTH",1,1,1,1,1,"0-25","M","S"
"245","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"YTVI",1,0,1,0,0,"0-25","M","S"
"246","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"BTNW",1,1,1,1,1,"0-25","M","S"
"247","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"KEWA",1,0,1,0,0,"0-25","M","S"
"248","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"YTVI",1,1,1,0,1,"25-50","M","S"
"249","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"OVEN",1,0,1,1,1,"25-50","M","S"
"250","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"KEWA",1,1,1,0,0,"25-50","M","S"
"251","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"YTVI",1,1,1,1,1,"0-25","M","S"
"252","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"AMGO",0,1,0,1,0,"0-25","M","F"
"253","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"BLJA",0,1,0,0,0,"25-50","M","C"
"254","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"YBSA",0,1,0,0,0,"50-75","U","C"
"255","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"BTNW",0,0,1,1,1,"25-50","M","S"
"256","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"RBWO",0,0,0,1,1,"25-50","M","S"
"257","LC","LC1","15020","ROW1","A","KH","5/10/2016",2016,0,830,NA,2,0,"BTBW",0,0,0,0,1,"25-50","M","S"
"258","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"WOTH",1,1,1,1,1,"0-25","M","S"
"259","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"BTNW",1,1,1,1,1,"0-25","M","S"
"260","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"OVEN",1,0,1,1,1,"0-25","M","S"
"261","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"YTVI",1,0,1,0,0,"25-50","M","S"
"262","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"BTBW",1,1,1,1,1,"0-25","M","S"
"263","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"KEWA",1,1,1,1,1,"0-25","M","S"
"264","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"OVEN",1,1,1,1,1,"25-50","M","S"
"265","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"RBWO",1,0,0,0,0,"50-75","M","S"
"266","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"BTNW",1,1,1,0,1,"0-25","M","S"
"267","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"BTBW",1,1,1,1,1,"0-25","M","S"
"268","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"BCCH",0,1,0,0,0,"0-25","M","S"
"269","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"AMRO",0,1,1,0,0,"25-50","M","S"
"270","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"YTVI",0,0,1,1,1,"25-50","M","S"
"271","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"AMGO",0,0,0,1,1,"0-25","M","S"
"272","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"WOTH",0,0,0,0,1,"0-25","M","S"
"273","LC","LC1","15020","ROW1","B","KH","5/10/2016",2016,0,845,NA,2,0,"OVEN",0,0,0,0,1,"0-25","M","S"
"274","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"COYE",1,1,1,1,1,"0-25","M","S"
"275","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"BCCH",1,0,0,0,0,"0-25","M","S"
"276","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"277","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"COYE",1,1,1,1,1,"0-25","M","S"
"278","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"AMCR",1,0,1,1,1,"25-50","M","C"
"279","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"EATO",1,1,1,0,0,"25-50","M","S"
"280","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"KEWA",1,1,0,1,1,"0-25","M","S"
"281","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"BTNW",1,1,0,0,1,"25-50","M","S"
"282","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"KEWA",0,1,1,0,0,"0-25","M","S"
"283","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"DEJU",0,1,0,0,0,"0-25","M","V"
"284","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"AMRO",0,1,1,1,1,"0-25","M","S"
"285","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"OVEN",0,1,1,1,1,"0-25","M","S"
"286","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"BTBW",0,0,1,1,1,"0-25","M","S"
"287","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"BTBW",0,0,1,1,1,"0-25","M","S"
"288","LC","LC1","5020","ROW1","B","KH","5/11/2016",2016,0,737,NA,2,0,"BTNW",0,0,0,1,1,"50-75","M","S"
"289","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"BTBW",1,1,1,1,1,"0-25","M","S"
"290","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"COYE",1,1,1,1,1,"0-25","M","S"
"291","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"AMCR",1,1,0,0,0,"25-50","M","C"
"292","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"EATO",1,1,1,1,1,"0-25","M","S"
"293","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"COYE",1,1,1,1,1,"0-25","M","S"
"294","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"COYE",1,1,0,0,0,"25-50","M","S"
"295","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"AMRO",1,1,0,1,0,"0-25","M","S"
"296","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"OVEN",1,1,1,1,1,"0-25","M","S"
"297","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"OVEN",1,0,0,0,1,"25-50","M","S"
"298","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"BTBW",1,1,0,1,0,"25-50","M","S"
"299","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"CARW",1,1,1,1,1,"0-25","M","S"
"300","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"OVEN",0,1,0,0,0,"0-25","M","S"
"301","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"KEWA",0,1,1,1,0,"25-50","M","S"
"302","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"BTBW",0,0,1,1,1,"0-25","M","S"
"303","LC","LC1","5060","ROW1","B","KH","5/11/2016",2016,0,754,NA,2,0,"OVEN",0,0,0,1,1,"25-50","M","S"
"304","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"COYE",1,1,1,1,1,"0-25","M","S"
"305","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"KEWA",1,0,0,0,0,"0-25","M","S"
"306","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"EATO",1,1,0,1,0,"25-50","M","S"
"307","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"COYE",1,0,0,0,0,"25-50","M","S"
"308","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"CARW",1,1,1,0,1,"0-25","M","S"
"309","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"OVEN",1,0,1,0,1,"0-25","M","S"
"310","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"OVEN",1,0,1,1,0,"25-50","M","S"
"311","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"AMRO",0,1,1,1,0,"25-50","M","S"
"312","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"BTBW",0,1,1,1,1,"50-75","M","S"
"313","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"BTNW",0,1,1,1,1,"50-75","M","S"
"314","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"BTBW",0,1,0,0,0,"50-75","M","S"
"315","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"AMCR",0,0,1,0,0,"75-100","M","C"
"316","LC","LC1","5020","ROW1","A","KH","5/11/2016",2016,0,812,NA,2,0,"WOTH",0,0,0,0,1,"25-50","M","S"
"317","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"EATO",1,1,1,1,1,"0-25","M","S"
"318","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"BCCH",1,0,1,0,0,"25-50","U","C"
"319","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"OVEN",1,1,1,1,1,"25-50","M","S"
"320","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"OVEN",1,1,1,1,1,"25-50","M","S"
"321","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"BCCH",1,0,0,0,0,"25-50","M","S"
"322","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"OVEN",1,1,0,1,1,"25-50","M","S"
"323","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"EATO",1,1,0,1,1,"25-50","M","S"
"324","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"BLJA",0,1,1,1,0,"0-25","U","C"
"325","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"AMCR",0,1,0,1,0,"75-100","U","C"
"326","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"KEWA",0,1,0,1,0,"50-75","M","S"
"327","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"GRCA",0,0,1,1,0,"0-25","M","S"
"328","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"COYE",0,0,0,0,1,"25-50","M","S"
"329","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"SAJU",0,0,0,0,1,"0-25","M","S"
"330","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"AMGO",0,0,0,0,1,"25-50","U","F"
"331","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"CHSP",0,0,0,0,1,"25-50","M","S"
"332","LC","LC5","CL","REGEN3",NA,"ES","5/10/2016",2016,0,711,NA,2,0,"YTVI",0,0,0,0,1,"25-50","M","S"
"333","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"EATO",1,1,1,1,1,"0-25","M","S"
"334","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"OVEN",1,1,1,1,1,"25-50","M","S"
"335","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"BTBW",1,1,0,1,1,"50-75","M","S"
"336","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"EATO",1,0,0,0,0,"25-50","M","S"
"337","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"OVEN",1,1,1,1,1,"50-75","M","S"
"338","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"CORA",1,0,0,0,0,"50-75","U","C"
"339","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"COYE",1,0,1,0,0,"0-25","M","S"
"340","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"COYE",1,1,0,1,0,"50-75","M","S"
"341","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"BTNW",1,1,1,0,1,"0-25","M","S"
"342","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"CSWA",0,1,0,0,1,"0-25","M","S"
"343","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"BTNW",0,1,1,1,0,"50-75","M","S"
"344","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"COYE",0,1,1,1,0,"25-50","M","S"
"345","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"KEWA",0,0,1,1,1,"25-50","M","S"
"346","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"OVEN",0,0,0,1,1,"75-100","M","S"
"347","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"BTBW",0,0,0,1,1,"0-25","M","S"
"348","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"BCCH",0,0,0,0,1,"50-75","U","C"
"349","LC","LC5","HS","REGEN3",NA,"ES","5/10/2016",2016,0,802,NA,2,0,"BLJA",0,0,0,0,1,"50-75","U","C"
"350","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"OVEN",1,0,0,0,0,"0-25","M","S"
"351","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"BTNW",1,0,1,0,1,"0-25","M","S"
"352","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"EATO",1,0,1,1,1,"50-75","M","S"
"353","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"BTBW",1,0,0,1,0,"0-25","M","S"
"354","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"BLJA",1,1,0,0,1,"75-100","U","S"
"355","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"TUTI",0,1,0,0,0,"50-75","M","S"
"356","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"HOWR",0,1,1,0,0,"50-75","M","S"
"357","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"BTBW",0,1,0,0,0,"25-50","M","S"
"358","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"COYE",0,0,1,1,1,"50-75","M","S"
"359","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"BRTH",0,0,1,0,0,"25-50","M","S"
"360","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"DEJU",0,0,0,1,0,"50-75","M","S"
"361","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"EATO",0,0,0,1,1,"50-75","M","S"
"362","LC","LC5","Control","REGEN3",NA,"ES","5/10/2016",2016,0,852,NA,2,1,"GRCA",0,0,0,0,1,"25-50","M","S"
"363","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"EATO",1,1,1,0,1,"0-25","M","S"
"364","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"KEWA",1,1,1,0,1,"0-25","M","S"
"365","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"BTBW",1,1,1,1,1,"25-50","M","S"
"366","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"DEJU",1,1,0,1,0,"25-50","M","S"
"367","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"OVEN",1,1,1,0,0,"25-50","M","S"
"368","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"EATO",1,1,1,1,1,"0-25","M","S"
"369","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"CSWA",1,1,1,0,1,"0-25","M","S"
"370","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"BCCH",1,0,1,0,0,"50-75","M","S"
"371","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"EATO",0,1,0,0,0,"50-75","M","S"
"372","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"OVEN",0,1,1,0,1,"25-50","M","S"
"373","LC","LC4","CW","REGEN2",NA,"ES","5/11/2016",2016,0,721,NA,2,0,"COYE",0,0,1,0,1,"0-25","M","S"
"374","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"BTBW",1,1,1,1,0,"25-50","M","S"
"375","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"OVEN",1,0,0,0,0,"0-25","M","S"
"376","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"OVEN",1,1,1,0,1,"25-50","M","S"
"377","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"COYE",1,1,1,1,1,"0-25","M","S"
"378","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"OVEN",1,0,0,0,1,"50-75","M","S"
"379","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"COYE",1,1,0,1,1,"25-50","M","S"
"380","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"COYE",1,0,0,0,0,"25-50","M","S"
"381","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"DEJU",0,1,0,1,1,"0-25","M","S"
"382","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"REVI",0,1,1,0,0,"25-50","M","S"
"383","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"EATO",0,1,1,0,0,"25-50","M","S"
"384","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"EATO",0,0,1,0,1,"50-75","M","S"
"385","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"PIWO",0,0,1,0,0,"50-75","M","S"
"386","LC","LC5","CW","REGEN3",NA,"ES","5/11/2016",2016,0,747,NA,2,0,"TUTI",0,0,0,1,0,"0-25","M","S"
