Site1,Site2,Treatment,Block,PointID,Observer,Date,Year1,Year2,TimeofSurvey,Visit,Noise,Sky,Wind,Species,Time1,Time2,Time3,Time4,Time5,Distance,Sex,Detection
SJ,SJ,5060,ROW1,B,EM,5/24/16,2016,0,915,1,2,0,1,BGGN,0,0,0,0,1,75-100,M,S
SJ,SJ,5060,ROW1,B,EM,5/24/16,2016,0,915,1,2,0,1,SCTA,0,0,0,1,1,>100,M,S
SJ,SJ,5060,ROW1,B,EM,5/24/16,2016,0,915,1,2,0,1,BWWA,0,0,0,0,1,75-100,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,WEVI,1,0,0,0,0,50-75,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,INBU,1,1,1,1,0,25-50,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,NOCA,1,1,1,1,1,0-25,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,EATO,1,0,0,0,1,25-50,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,CARW,1,0,0,0,1,50-75,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,AMRE,1,1,1,1,1,50-75,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,FISP,1,1,0,0,0,>100,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,REVI,1,1,1,1,1,0-25,U,V
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,NOCA,0,1,1,1,0,75-100,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,BRTH,0,0,1,1,1,0-25,U,V
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,NOCA,0,0,1,0,0,50-75,M,S
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,BLJA,0,0,0,0,1,>100,U,C
SJ,SJ,10020,ROW1,B,EM,5/24/16,2016,0,744,1,1,0,0,BHCO,0,0,0,1,0,50-75,F,F
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,YBCH,1,1,1,0,0,0-25,M,S/V
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,EATO,1,0,1,1,0,50-75,U,C
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,NOCA,1,0,0,0,0,0-25,M,V
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,FISP,1,1,0,1,0,25-50,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,YBCU,1,0,1,0,0,50-75,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,NOCA,1,1,1,1,0,25-50,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,NOCA,0,1,0,1,1,50-75,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,WOTH,0,1,0,0,0,>100,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,TUTI,0,1,1,0,1,75-100,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,YBCH,0,0,1,1,1,75-100,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,YTVI,0,0,1,1,0,50-75,M,S
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,YBCH,0,0,1,1,0,0-25,U,C
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,BGGN,0,0,0,1,1,0-25,M,S/V
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,BHCO,0,0,0,0,1,0-25,M,V
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,BHCO,0,0,0,0,1,0-25,F,V
SJ,SJ,10020,ROW1,A,EM,5/24/16,2016,0,719,1,1,0,0,INBU,0,0,0,0,1,25-50,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,RBWO,1,1,1,0,1,75-100,U,C
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,TUTI,1,0,1,0,1,50-75,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,WOTH,1,1,1,1,1,75-100,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,OVEN,1,1,1,1,1,>100,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,PIWO,1,0,1,0,1,75-100,U,C
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,ACFL,1,1,1,1,1,50-75,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,YTVI,1,0,1,0,1,25-50,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,INBU,0,1,0,0,1,75-100,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,OVEN,0,1,1,1,1,25-50,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,ACFL,0,1,0,0,1,50-75,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,AMCR,0,0,1,0,1,>100,U,C
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,WOTH,0,0,0,1,1,>100,M,S
SJ,SJ,15020,ROW1,B,EM,5/24/16,2016,0,615,1,1,3,0,EAWP,0,1,1,1,1,>100,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,PIWO,1,0,0,0,0,>100,U,C
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,RBWO,1,1,1,0,1,>100,U,C
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,CERW,1,1,0,0,1,25-50,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,BGGN,1,0,1,0,1,75-100,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,CERW,1,1,1,0,0,50-75,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,REVI,1,0,0,0,0,50-75,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,OVEN,0,1,1,1,1,75-100,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,ACFL,0,1,0,0,0,75-100,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,CERW,0,1,1,0,1,>100,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,WOTH,0,1,1,0,0,>100,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,CERW,0,0,1,1,1,50-75,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,SCTA,0,0,1,1,0,50-75,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,WBNU,0,0,1,0,0,25-50,M,S
SJ,SJ,15020,ROW1,A,EM,5/24/16,2016,0,556,1,0,0,0,TUTI,0,0,0,0,1,75-100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,EATO,1,0,0,0,0,50-75,U,C
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,EATO,1,1,0,1,1,50-75,U,C
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,INBU,1,1,1,1,1,25-50,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,INBU,1,1,1,1,1,75-100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,AMCR,1,0,1,1,1,>100,U,C
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,SCTA,0,1,1,1,0,75-100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,TUTI,0,1,0,0,0,>100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,RBWO,0,1,0,0,1,>100,U,C
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,OVEN,0,1,1,0,1,>100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,REVI,0,1,1,1,1,0-25,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,WBNU,0,0,0,0,1,75-100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,FISP,0,0,0,0,1,75-100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,YBCU,0,0,0,0,1,>100,M,S
SJ,SJ,5020,ROW1,B,EM,5/26/16,2016,0,647,1,2,2,0,BAWW,0,0,0,0,1,50-75,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,REVI,1,1,1,0,0,0-25,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,REVI,1,1,0,0,0,50-75,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,INBU,1,1,1,0,1,0-25,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,YBCU,1,0,0,0,0,>100,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,RBWO,1,1,0,0,1,75-100,U,C
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,BGGN,0,1,0,1,0,0-25,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,CACH,0,1,1,1,1,75-100,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,NOCA,0,0,1,1,1,>100,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,TUTI,0,0,0,1,0,75-100,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,INBU,0,0,1,1,1,50-75,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,WEVI,0,0,0,1,1,75-100,M,S
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,AMCR,0,0,0,1,1,>100,U,C
SJ,SJ,5020,ROW1,A,EM,5/26/16,2016,0,703,1,2,2,0,BWWA,0,0,0,0,1,75-100,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,INBU,1,1,1,1,0,0-25,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,INBU,1,1,1,1,1,25-50,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,REVI,1,1,1,1,1,0-25,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,RBGR,1,1,1,1,1,25-50,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,AMRO,1,1,1,0,0,0-25,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,AMCR,1,0,0,0,0,50-75,U,C
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,REVI,1,1,1,1,1,25-50,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,YTVI,0,1,1,0,0,0-25,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,NOFL,0,1,1,0,0,0-25,M,V
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,NOCA,0,0,1,1,1,0-25,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,TUTI,0,0,1,1,1,25-50,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,SCTA,0,0,0,1,1,25-50,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,BWWA,0,0,0,1,1,0-25,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,EATO,0,0,0,1,0,25-50,M,S
BL,BL,5020,ROW1,A,KH,5/24/16,2016,0,617,1,0,2,0,BLBW,0,0,0,0,1,0-25,M,V
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,BWWA,1,1,1,0,0,0-25,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,REVI,1,1,1,1,1,0-25,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,BTBW,1,1,1,0,0,0-25,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,NOCA,1,1,1,0,1,25-50,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,WEWA,1,0,0,0,0,0-25,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,TUTI,1,0,1,1,0,0-25,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,TUTI,1,0,1,1,1,25-50,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,CACH,1,0,0,0,0,25-50,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,NOCA,0,1,0,0,1,50-75,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,RBGR,0,0,1,1,0,0-25,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,HOWA,0,0,0,1,1,25-50,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,AMCR,0,0,0,1,1,75-100,U,C
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,CACH,0,0,0,1,0,0-25,M,S
BL,BL,5020,ROW1,B,KH,5/24/16,2016,0,646,1,0,3,0,REVI,0,0,0,0,1,50-75,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,OVEN,1,1,1,0,0,25-50,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,CERW,1,1,1,1,1,25-50,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,AMCR,1,1,1,0,1,75-100,U,C
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,BWWA,1,1,0,0,0,25-50,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,OVEN,1,1,1,0,0,0-25,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,EAPH,1,1,1,1,0,0-25,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,BADO,1,0,0,0,0,50-75,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,TUTI,0,1,0,0,0,25-50,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,YTVI,0,1,0,0,0,25-50,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,MODO,0,1,0,0,1,25-50,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,SCTA,0,0,1,1,1,25-50,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,PIWO,0,0,1,1,0,0-25,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,EATO,0,0,0,1,1,75-100,M,S
BL,BL,10020,ROW1,A,KH,5/24/16,2016,0,727,1,0,2,0,SCTA,0,0,0,1,1,0-25,M,V
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,EATO,1,0,0,0,0,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,AMCR,1,1,1,1,1,75-100,U,C
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,OVEN,1,1,1,1,0,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,EAWP,1,1,1,1,1,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,YTVI,1,1,1,1,1,0-25,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,YTVI,1,1,1,0,0,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,TUTI,1,1,0,0,0,0-25,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,RBGR,1,1,1,1,1,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,WEWA,0,1,1,1,1,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,BWWA,0,1,0,1,1,50-75,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,AMCR,0,0,1,0,0,50-75,U,C
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,CERW,0,0,0,1,0,50-75,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,KEWA,0,0,0,1,1,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,KEWA,0,0,0,1,1,25-50,M,S
BL,BL,10020,ROW1,B,KH,5/24/16,2016,0,748,1,1,2,0,PIWO,0,0,0,0,1,0-25,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,SCTA,1,0,0,0,0,0-25,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,EAWP,1,1,1,1,1,0-25,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,REVI,1,0,0,0,1,0-25,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,WOTH,1,0,0,0,0,25-50,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,NOFL,1,1,1,1,1,50-75,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,CORA,1,0,1,1,1,0-25,U,C
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,YTVI,1,1,1,1,1,0-25,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,AMRO,1,1,1,1,1,0-25,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,TUTI,1,1,1,0,0,25-50,M,S
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,AMCR,0,0,1,1,1,50-75,U,C
BL,BL,CtlRw,ROW1,A,KH,5/24/16,2016,0,808,1,2,1,1,BWWA,0,0,0,1,0,50-75,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,AMRO,1,1,1,0,0,0-25,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,REVI,1,1,1,1,1,0-25,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,EAWP,1,1,0,0,0,50-75,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,SCTA,1,1,1,1,1,0-25,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,SCTA,1,1,1,1,1,25-50,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,AMCR,1,0,1,1,0,50-75,U,C
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,DOWO,1,1,0,0,0,0-25,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,EAWP,0,1,1,0,0,25-50,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,TUTI,0,0,0,1,1,25-50,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,TUTI,0,0,0,1,1,25-50,M,S
BL,BL,CtlRw,ROW1,B,KH,5/24/16,2016,0,825,1,2,1,1,NOFL,0,0,0,0,1,0-25,M,V
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,AMRO,1,1,1,0,0,25-50,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,REVI,1,1,1,1,1,0-25,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,BLJA,1,1,1,0,1,75-100,U,C
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,WEWA,1,1,0,1,0,50-75,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,CACH,1,0,1,1,1,25-50,U,C
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,BAWW,1,1,0,0,0,50-75,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,TUTI,0,1,0,1,1,50-75,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,AMCR,0,1,1,1,1,>100,U,C
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,AMCR,0,1,1,1,1,>100,U,C
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,OVEN,0,1,1,0,0,0-25,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,OVEN,0,0,1,0,0,50-75,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,SCTA,0,0,0,1,1,0-25,M,S
BL,BL,5060,ROW1,B,ES,5/24/16,2016,0,742,1,0,1,0,YRWA,0,0,0,1,0,25-50,M,S
BL,BL,5060,ROW1,A,ES,5/24/16,2016,0,756,1,0,1,0,AMCR,1,1,1,1,0,75-100,U,C
BL,BL,5060,ROW1,A,ES,5/24/16,2016,0,756,1,0,1,0,AMCR,1,1,1,1,0,75-100,U,C
BL,BL,5060,ROW1,A,ES,5/24/16,2016,0,756,1,0,1,0,TUTI,1,1,1,1,1,25-50,M,S
BL,BL,5060,ROW1,A,ES,5/24/16,2016,0,756,1,0,1,0,OVEN,1,1,1,1,1,0-25,M,S
BL,BL,5060,ROW1,A,ES,5/24/16,2016,0,756,1,0,1,0,BLJA,1,1,0,0,0,25-50,U,C
BL,BL,5060,ROW1,A,ES,5/24/16,2016,0,756,1,0,1,0,CACH,1,0,0,0,0,0-25,U,C
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,EATO,0,1,1,1,1,75-100,M,S
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,AMRE,0,0,1,0,0,50-75,M,S
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,AMCR,0,0,0,1,0,>100,U,C
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,CEDW,0,0,0,1,0,50-75,M,S
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,CANG,0,0,0,0,1,>100,U,C
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,CANG,0,0,0,0,1,>100,U,C
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,REVI,0,0,0,0,1,75-100,M,S
SJ,SJ,10060,ROW1,B,JJ,5/24/16,2016,0,738,1,1,3,0,YBCU,0,0,0,0,1,>100,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,SCTA,1,1,1,1,1,0-25,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,NOCA,1,1,1,0,0,50-75,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,EATO,1,0,1,0,0,75-100,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,EATO,1,0,0,0,0,>100,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,SOSP,1,0,1,0,0,25-50,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,RWBL,1,1,1,1,1,50-75,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,RWBL,1,0,1,1,1,>100,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,AMCR,0,1,0,0,0,>100,U,C
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,NOCA,0,0,0,0,1,75-100,M,S
SJ,SJ,CtlRw,ROW1,A,JJ,5/24/16,2016,0,909,1,2,1,0,COYE,0,0,0,0,1,>100,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,RWBL,1,1,1,0,0,50-75,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,NOCA,1,1,1,1,1,0-25,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,COYE,1,1,1,1,1,25-50,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,NOCA,0,1,0,1,0,50-75,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,EATO,0,1,0,0,0,25-50,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,RWBL,0,1,1,0,1,75-100,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,EATO,0,1,0,0,0,75-100,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,SCTA,0,0,1,1,0,25-50,M,S/C
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,COYE,0,0,1,1,1,0-25,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,BCCH,0,0,0,1,1,25-50,U,C
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,NOCA,0,0,0,1,1,>100,M,S
SJ,SJ,CtlRw,ROW1,B,JJ,5/24/16,2016,0,927,1,2,1,2,NOCA,0,0,0,1,1,25-50,M,S
